href,title,excerpt,img_src
https://unitedhebrewgeriatric.org/helping-to-heal-why-we-care-about-wound-care/,Helping to Heal: Why We Care About Wound Care,"Treating chronic wounds quickly is critical. What most people don’t realize is that if left untreated, some wounds, like pressure wounds, can be fatal.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Wound-care-certified-nurses.png
https://unitedhebrewgeriatric.org/you-took-her-in-when-no-one-else-would/,“You Took Her in When No One Else Would”,"United Hebrew is committed to supporting seniors and their families, even in these most challenging times.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-1-1.png
https://unitedhebrewgeriatric.org/nurse-appreciation-week-spotlight-on-jennifer-tan/,Nurse Appreciation Week: Spotlight on Jennifer Tan,"Happy Nurse Appreciation Week to Jennifer Tan and all of our extraordinary nurses on the front lines, selflessly providing care for our most vulnerable citizens.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Nurse-appreciation-week.png
https://unitedhebrewgeriatric.org/with-masks-food-and-hip-hop-new-rochelle-community-supports-united-hebrew/,"With Masks, Food, and Hip Hop, New Rochelle Community Supports United Hebrew","Generosity in the face of this pandemic has taken many forms, and support has arrived on our campus from New Rochelle, the region, and across the nation.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-1.png
https://unitedhebrewgeriatric.org/social-distancing-westchester-community-spreads-cheer-seniors-staff/,"While Social Distancing, Westchester Community Spreads Cheer to Seniors and Staff",The arrival of very warm and encouraging letters from the outside community has been a source of unexpected joy for our residents and staff during the pandemic.,https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-7.png
https://unitedhebrewgeriatric.org/helping-seniors-loved-ones-cope-covid-19-anxiety/,Helping Seniors and Loved Ones Cope with COVID-19 Anxiety,"To fill the void left by family members visits, United Hebrew’s recreation team has initiated virtual visits via FaceTime and Skype.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-3.png
https://unitedhebrewgeriatric.org/heartwarming-thanks-new-rochelles-first-responders/,A Heartwarming Thanks for New Rochelle’s First Responders,"Whether attending to a medical emergency, responding to a fire call, or teaching seniors how to avoid scams, New Rochelle’s first responders show bravery, dedication, and sacrifice on a daily basis. We showed our appreciation.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-11.png
https://unitedhebrewgeriatric.org/united-hebrew-president-ceo-rita-mabli-garners-two-prestigious-honors/,United Hebrew President & CEO Rita Mabli Garners Two Prestigious Honors,"Rita Mabli is a recipient of the McKnight’s Women of Distinction Award and the Iona College Women of Achievement Award, which recognize her achievements in her career and community.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/07/Untitled-design-3-1.png
https://unitedhebrewgeriatric.org/united-hebrew-ceo-advocates-advancement-women/,United Hebrew CEO Advocates for the Advancement of Women,"Supporting women in college and the workplace comes naturally to Rita Mabli, who has always aimed to “pay it forward.”",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Rita-Mabli-speaking-at-Iona-College-1.png
https://unitedhebrewgeriatric.org/caring-caregiver-reduce-stress-avoid-burnout/,Caring for the Caregiver: How to Reduce Stress and Avoid Burnout,"If you are caring for an aging loved one, you may be physically strained, emotional drained, and stressed. It’s vitally important for you to care for yourself, too.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-8.png
https://unitedhebrewgeriatric.org/diminishing-risk-dementia-new-study-offers-strategies/,Diminishing Risk for Dementia: New Study Offers Strategies,"Reducing your risk of dementia is best approached with a combination of behaviors, including exercise, a healthy diet, sleep, and cognitive training, according to experts.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-5.png
https://unitedhebrewgeriatric.org/joan-lunden-shares-tips-taking-care-aging-parents/,Joan Lunden Shares Tips for Taking Care of Aging Parents,"Start the conversation early with your aging parents and don’t wait for a crisis to hit, Joan Lunden told guests at United Hebrew’s 100th Anniversary Gala celebration. Read her suggestions here.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-5-1.png
https://unitedhebrewgeriatric.org/united-hebrew-100th-anniversary-gala-raises-record-breaking-sums-senior-care/,United Hebrew 100th Anniversary Gala Raises Record-Breaking Sums for Senior Care,"United Hebrew of New Rochelle’s 100th Anniversary Gala raised awareness of the challenges of caring for aging parents and a record-breaking $500,000 to support care for senior residents.",https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-4-1.png
https://unitedhebrewgeriatric.org/united-hebrew-once-again-named-high-performing-by-us-news-world-report/,United Hebrew Once Again Named ‘High Performing’ by US News & World Report,U.S. News & World Report has again named United Hebrew as among the top 15% in the nation for short-stay rehabilitation facilities.,https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-4.png
https://unitedhebrewgeriatric.org/protecting-elderly-loved-ones-falls/,Protecting Your Elderly Loved Ones from Falls,Falls are a serious concern for seniors. Our physical therapy experts offer tips for helping your loved ones reduce their risk for falls.,https://unitedhebrewgeriatric.org/wp-content/uploads/2020/02/Untitled-design-6-2.png
https://unitedhebrewgeriatric.org/bruce-gordons-heartfelt-testimonial-cant-imagine-better-staff-better-place/,Bruce Gordon’s Heartfelt Testimonial:  “I can’t imagine a better staff — or a better place.”,"Bruce Gordon, MD, toured ten facilities to find the organization best suited to his wife’s healthcare needs. His conclusion? “United Hebrew was the best.”",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-1-1-1.png
https://unitedhebrewgeriatric.org/plan-senior-care-health-crisis-hits-study/,Plan for Senior Care Before a Health Crisis Hits,"The aging process is inevitable. Yet, many older adults and their families are caught off guard when a health crisis occurs and there are no care plans in place.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Plan-ahead-for-senior-care-.png
https://unitedhebrewgeriatric.org/united-hebrew-feeding-westchester-team-promote-senior-nutrition/,United Hebrew and Feeding Westchester Team Up to Promote Senior Nutrition,Feeding Westchester’s Senior Grocery” program brings a monthly delivery of fresh produce each month to over 90 residents of our Meadow Lane and Soundview Senior Apartments.,https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-2.png
https://unitedhebrewgeriatric.org/united-hebrew-welcomes-two-new-members-board-directors/,United Hebrew Welcomes Two New Members to Board of Directors,"In their new roles, De Lande Long and Gerspach will provide insights into the needs of the elderly, as well as serve as ambassadors of our organization, which serves as a resource for people seeking high-quality eldercare.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-4-1.png
https://unitedhebrewgeriatric.org/heat-wave-seniors-risk-heat-illness/,Heat Wave: Why Seniors are More at Risk for Heat Illness,"For older adults, extreme heat can be dangerous. With temperatures soaring in the 90s and 100s, it is important to understand the effects of heat on the elderly and what precautions to take to prevent heat-related illnesses.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Senior-man-drinks-water-to-avoid-heat-illness-.png
https://unitedhebrewgeriatric.org/slow-prevent-memory-loss/,How to Slow or Prevent Memory Loss,"Engaging in mentally stimulating activities is linked to a lower risk of developing mild cognitive impairment, often a precursor to Alzheimer’s and dementia, according to a new study. The more engaged people are, the less likely they are to develop memory and thinking issues.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-6-3.png
https://unitedhebrewgeriatric.org/willow-gardens-national-award/,Willow Gardens Memory Care Earns National Recognition for Quality Care,Willow Gardens is one of only four assisted living communities in New York State to receive the Bronze – Commitment to Quality Award this year.,https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Willow-Gardens-Staff.png
https://unitedhebrewgeriatric.org/new-nurse-call-system-improves-quality-resident-care/,New Nurse Call System Improves Quality of Resident Care,"The new system brings an array of new functionality that helps United Hebrew provide the highest quality of resident care, while improving efficiency and workflow for staff.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-1-1.png
https://unitedhebrewgeriatric.org/eleven-couples-renew-wedding-vows-take-two-ceremony/,"Eleven Couples Renew Wedding Vows at ‘I Do, Take Two!’ Ceremony","Eleven couples, some of which have been married for more than 60 years, shared their longevity secrets at a festive vow renewal celebration  organized by United Hebrew as part of its Centennial Year.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/10/Untitled-design-3-2.png
https://unitedhebrewgeriatric.org/2511-2/,United Hebrew Honors Community Leaders at 8th Annual Community Service Awards Ceremony,"Not only are their individual achievements remarkable, but collectively, their expertise benefits many individuals in our community. We are truly inspired.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Untitled-design-4-2.png
https://unitedhebrewgeriatric.org/older-americans-sitting-too-much/,"Study: Older Americans Are Sitting Way Too Much, and Computers Are to Blame","Older adults (age 65 and older) are spending more time sitting now than they did in 2001, according to a new study. Because a sedentary lifestyle poses health risks, we aim to keep our seniors moving.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Active-older-adults.png
https://unitedhebrewgeriatric.org/united-hebrew-unveils-centennial-exhibition/,United Hebrew Unveils New Centennial Art Exhibition,"Designed to salute its residents, their families and the staff who care for them, a new exhibition “United for You” shines a  light on the strong connections forged among the aged and their caretakers. Eighteen photographic works by award-winning photographer Enid Alvarez are featured.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Untitled-design-3.png
https://unitedhebrewgeriatric.org/study-finds-hour-week-socialization-alleviates-dementia-symptoms/,An Hour a Week of Socialization Alleviates Dementia Symptoms,"Conversation and socialization are critical for people with dementia. They stimulate the mind and help residents connect to each other, their caregivers, their families, and the world around them.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Untitled-design-1-2.png
https://unitedhebrewgeriatric.org/look-whos-cooking-united-hebrew/,Look Who’s Cooking at United Hebrew!,"The taste and smell of food can have powerful meaning for seniors. Cooking and eating trigger memories, strengthen connections with others, and provide cognitive and physical stimulation. And that’s a recipe for another enriching activity at United Hebrew!",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Cooking-image.png
https://unitedhebrewgeriatric.org/kicking-off-centennial-year/,Kicking Off Our Centennial Year!,"We kicked off our Centennial Celebration at our “Forever Young” 100th Birthday party, with a standing room only crowd of special guests, long-time supporters, friends, and residents.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/County-Executive-George-Latimer-Rita-Mabli-James-Staudt.png
https://unitedhebrewgeriatric.org/true-colors-seniors-find-beauty-artistic-process/,True Colors: Seniors Find Beauty in the Artistic Process,"Art therapy enhances the quality of life for many seniors in our care. For one of our assisted living residents, it also offered national recognition after her painting was selected for a national calendar.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Seniors-Find-Beauty-In-The-Artistic-Process.png
https://unitedhebrewgeriatric.org/ready-takeoff-frequent-communication-eases-transition-assisted-living/,Ready for Takeoff: How Frequent Communication Eases the Transition to Assisted Living,"When it comes to making the transition to assisted living, think like a pilot. One must be in constant communication with air traffic control to ensure a smooth takeoff and successful landing. Here’s how.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/How-Frequent-Communication-Eases-The-Transition-To-Assisted-Living.png
https://unitedhebrewgeriatric.org/seniors-really-want-holidays/,What Seniors Really Want for the Holidays,"For older adults, time with close friends and family is precious. The holiday gift of your presence — rather than presents — may be the best gift you can give to your elderly loved one.",https://unitedhebrewgeriatric.org/wp-content/uploads/2019/05/Gift-the-gift-of-time.png
https://unitedhebrewgeriatric.org/united-hebrew-earns-national/,United Hebrew Short-Term Rehab Earns Top Rating from US News & World Report,"Our short-term rehabilitation center, staffed by Burke Rehabilitation therapists, earned the highest possible rating, placing us among the top 15 percent of facilities nationwide.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/11/Physical-Therapist-working-with-short-term-rehab-patient.png
https://unitedhebrewgeriatric.org/how-to-cope-when-youre-caught-in-the-sandwich-generation/,Feeling the Squeeze? How to Cope When You’re Caught in the Sandwich Generation,"Adult caregivers in the “Sandwich Generation” are suffering huge stress at a time in life when they hadn’t anticipated the additional burden. While the trend shows no signs of slowing, help is available.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/10/Sandwich-Generation-assisted-living.png
https://unitedhebrewgeriatric.org/seven-ways-stay-healthy-70s-beyond/,Seven Ways to Stay Healthy in Your 70s and Beyond!,"New research related to diet, exercise, mood and more shows that lifestyle choices still matter for seniors well into the later decades of our lives.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/09/Untitled-design-1.png
https://unitedhebrewgeriatric.org/study-9-10-family-caregivers-suffer-sleep-deprivation/,Study: 9 out of 10 Dementia Caregivers Suffer from Sleep Deprivation,"Caring for a loved one with dementia can stressful, isolating, and overwhelming. It’s important for caregivers to find ways to take care of themselves so that they don’t burn out, or become patients themselves.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/08/Untitled-design-8.png
https://unitedhebrewgeriatric.org/tour-a-nursing-home/,Tour a Nursing Home to Find the Best Fit for Your Loved One,"For those who need medical care on an ongoing basis, a nursing home is often the best option. Taking a tour will help you find the best long-term care facility to meet your loved ones needs.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/07/Untitled-design-19.png
https://unitedhebrewgeriatric.org/conversation-elihu-rose-jewish-american-soldiers-wwii/,A Conversation with Elihu Rose: Jewish American Soldiers in WWII,"On Wednesday, June 20, United Hebrew presents “A Conversation with Elihu Rose,” a discussion of the unique experiences of Jewish-American soldiers in World War II. The event is free but pre-registration is required.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/06/Untitled-design-21.png
https://unitedhebrewgeriatric.org/amazing-care-inspires-artists-donation-18-photographs-united-hebrew/,‘Amazing Care’ Inspires Artist’s Donation to United Hebrew,"A New York artist is donating 18 of her prized photographs to United Hebrew’s nursing home, where she hopes her work will lift the spirits of the residents, as her father-in-law’s once were.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/05/Untitled-design-15.png
https://unitedhebrewgeriatric.org/united-hebrew-honors-three-community-service-awards/,United Hebrew Honors Three with Community Service Awards,We were honored to recognize three outstanding Westchester professionals for their commitment to improving the lives of others at United Hebrew’s 7th Annual Community Service Awards.,https://unitedhebrewgeriatric.org/wp-content/uploads/2018/05/Untitled-design-13.png
https://unitedhebrewgeriatric.org/pet-therapy-helps-seniors-thrive-at-united-hebrew/,Pet Therapy Helps Seniors Thrive at United Hebrew,"Visits from Tinsley, a three-legged pet therapy dog, are designed to bring comfort, ease anxiety, increase social opportunities, and lift the spirits of our residents.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/04/Untitled-design-3.png
https://unitedhebrewgeriatric.org/avoid-three-scary-scams-targeting-seniors/,How to Avoid Three Scary Scams Targeting Seniors,"Financial abuse scams cost seniors billions each year. Get tips on how to avoid them from former New Rochelle police detective, Michael Frenza, now Director of Security at United Hebrew.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/04/Untitled-design.png
https://unitedhebrewgeriatric.org/daily-routine-helps-caring-dementia/,Daily Routines Help When Caring for Those with Dementia,Providing structure for daily activities and keeping to a routine can reduce the agitation we often associate with dementia.,https://unitedhebrewgeriatric.org/wp-content/uploads/2018/03/Untitled-design-2.png
https://unitedhebrewgeriatric.org/secret-long-life-fun-says-feisty-96-year-old-united-hebrew-resident/,"The Secret to a Long Life? Fun and Friends, Says United Hebrew Resident","Meet 96-year-old Addie Gassman, who says staying busy and getting involved is the key to a long and happy life.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/03/Feisty-United-Hebrew-nursing-home.png
https://unitedhebrewgeriatric.org/support-parents-find-love-senior-living/,How to Support Parents Who Find Love in Senior Living,"Research shows that socially connected older adults live longer. When you support your parent’s new relationship, you show that that you care and want her remain healthy and vibrant.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/02/Untitled-design-1.png
https://unitedhebrewgeriatric.org/5-tips-seniors-weather-winter/,5 Tips for Seniors to Weather the Winter,"Winter weather poses certain safety hazards for everyone, but especially for seniors. Here are five essential tips for surviving the season.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/01/UH-winter-blog.png
https://unitedhebrewgeriatric.org/second-knee-replacement-brings-rehab-patient-back-to-burke-at-united-hebrew/,Second Knee Replacement Brings Rehab Patient Back to Burke at United Hebrew,"After her second knee surgery, Jeanne Strouse chose the best short-term rehabilitation facility she knew: United Hebrew of New Rochelle.",https://unitedhebrewgeriatric.org/wp-content/uploads/2018/01/Untitled-design-7.png
https://unitedhebrewgeriatric.org/celebrating-holidays-loved-one-nursing-assisted-living/,Celebrating The Holidays With A Loved One In Nursing Or Assisted Living,There is no better way to brighten someone’s holiday than to show them they are loved and appreciated. Here’s how you can help your loved ones have a joyous holiday.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/12/Assisted-living-holidays.png
https://unitedhebrewgeriatric.org/top-9-gift-ideas-seniors/,Top 9 Holiday Gift Ideas for Seniors,"With a little creativity, and an understanding of the challenges your elderly loved one faces, you’ll find a gift that does more than bring a smile – it might change a life.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/12/Holiday-gifts-for-seniors.png
https://unitedhebrewgeriatric.org/united-hebrew-completes-major-assisted-living-renovations-project/,United Hebrew Completes Major Assisted Living Renovations Project,We continue to invest in our facilities in order to meet the wide-ranging needs of today’s seniors.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/11/Assisted-Living-Westchester.jpg
https://unitedhebrewgeriatric.org/can-travel-safely-loved-one-dementia-alzheimers-disease/,Can You Travel Safely with a Loved One Who has Alzheimer’s Disease?,Good news: Traveling together with your loved one who has Alzheimer’s or dementia is possible with careful planning.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/11/Traveling-with-Alzheimers.png
https://unitedhebrewgeriatric.org/united-hebrew-named-one-americas-best-extended-care-facilities/,United Hebrew Named One of America’s Best Extended Care Facilities,"United Hebrew was named as one of top 825 best extended care facilities out of over 15,000 in the nation.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/11/Untitled-design-1.png
https://unitedhebrewgeriatric.org/robotic-cats-bring-comfort-alzheimers-dementia/,How Robotic Pets Bring Comfort to those with Alzheimer’s and Dementia,Robotic pets can help those with dementia feel comfort and a new sense of purpose.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/10/Untitled-design-20.png
https://unitedhebrewgeriatric.org/united-hebrew-technology-director-recognized-as-leadingage-ny-employee-of-distinction/,United Hebrew Technology Director Honored by LeadingAge NY,The award recognizes the extraordinary dedication of staffs who have positively affected their organizations.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/09/kelvin-1.png
https://unitedhebrewgeriatric.org/respiratory-care-helps-seniors-breathe-easier/,How Respiratory Care Helps Seniors Breathe Easier,"Treatments, exercises, and education can help seniors breathe easier and lead longer, healthier lives.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/08/Terrence-Seymour.png
https://unitedhebrewgeriatric.org/how-to-stay-socially-active-as-you-get-older/,How to Stay Socially Active as You Get Older,New research shows that social isolation can have a significant negative impact on our health. Here are six tips to help your or your loved one stay socially active.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/08/Untitled-design-6.png
https://unitedhebrewgeriatric.org/simple-tips-help-handle-difficult-symptoms-sundowning/,Simple Tips to Help You Cope With Sundowning,"When someone has been diagnosed with Alzheimer’s or dementia, agitation, confusion, and aggression are some of the most challenging behaviors for caregivers to handle. Here’s what you can do.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/07/Untitled-design-3.png
https://unitedhebrewgeriatric.org/willow-towers-assisted-living-seniors-go-back-school/,"At Willow Towers Assisted Living, Seniors Go ‘Back to School’","Lifelong learning helps build social connections and ward off isolation, which helps our seniors maintain their mental fitness and overall well-being.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/07/Untitled-design-15.png
https://unitedhebrewgeriatric.org/five-caregiving-questions-may-embarrassed-ask/,Five Caregiving Questions You May be Too Embarrassed to Ask,Here’s how to handle some of the caregiving questions you may have when caring for aging parents who have Alzheimer’s or dementia.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/06/Untitled-design-24.png
https://unitedhebrewgeriatric.org/meet-feisty-independent-outspoken-personalities/,"Meet Some of Our Feisty, Independent, and Outspoken Personalities",We invite you to meet some of the wonderful individuals we have the privilege to care for and help lead life to the fullest.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/04/Untitled-design-20.png
https://unitedhebrewgeriatric.org/willow-towers-assisted-living-honors-30-of-its-u-s-military-veterans-on-flag-day/,Willow Towers Assisted Living Honors 30 of Its U.S. Military Veterans on Flag Day,A tight-knit community of veterans call Willow Towers home.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/06/Untitled-design-16.png
https://unitedhebrewgeriatric.org/need-know-long-term-care-insurance/,What You Need to Know About Long-term Care Insurance,"Whether you’re looking for long-term care for your loved one, or thinking about how to cover the costs of your own care in the future, it’s good to know the facts about long-term insurance.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/05/LTC-blog-image.png
https://unitedhebrewgeriatric.org/5-ways-dancing-makes-a-difference-for-those-with-dementia/,5 Ways Dancing Makes a Difference for Those with Dementia,Dance and movement therapy are the most recent additions to the robust creative arts therapy program across United Hebrew’s campus.,https://unitedhebrewgeriatric.org/wp-content/uploads/2017/05/Kelsey-Gangnath-.jpg
https://unitedhebrewgeriatric.org/saved-life-elvira-mezzaucellas-heartfelt-thank/,‘You Saved My Life!’  Elvira Mezzaucella’s Heartfelt Thank You,"Read the remarkable story of this rehabilitation patient, who says she wouldn’t be here if it weren’t for United Hebrew’s “heroic and well-trained staff.”",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/04/Untitled-design-13.png
https://unitedhebrewgeriatric.org/secrets-long-life-awesome-centenarians/,"Secrets to a Long Life, from Our Awesome Centenarians","There may be more than one pathway to reach age 100, but three women who have passed that milestone have a few key things in common.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/03/Shirley.png
https://unitedhebrewgeriatric.org/aging-dementia-alzheimers-disease-knowing-signs/,"Is it Aging, Dementia, or Alzheimer’s Disease? Know the Signs","While our brains slow with age, memory loss is not a normal part of the aging process. Know the signs of Alzheimer’s and what to do.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/03/Untitled-design-4.png
https://unitedhebrewgeriatric.org/benefits-of-joining-an-alzheimers-caregiver-support-group/,Benefits of Joining an Alzheimer’s Caregiver Support Group,"Caring for a loved one who has Alzheimer’s or dementia can leave caregivers exhausted, overwhelmed, and isolated. But you don’t have to go it alone.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/02/Untitled-design-1.jpg
https://unitedhebrewgeriatric.org/5-signs-aging-parents-need-care/,5 Signs That Your Aging Parents Need More Care,"Holidays, birthdays, and family milestones are a time for togetherness and celebration. They’re also an opportunity for adult children to observe Mom or Dad.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/01/Untitled-design-4.png
https://unitedhebrewgeriatric.org/rita-mabli-honored-2016-woman-business-914inc-magazine/,Rita Mabli Honored as 2016 ‘Woman in Business’ by 914Inc. Magazine,"United Hebrew President & CEO, Rita Mabli, was recognized as one of Westchester County’s most successful businesswomen by 914Inc. Magazine.",https://unitedhebrewgeriatric.org/wp-content/uploads/2017/01/Untitled-design-2.jpg
https://unitedhebrewgeriatric.org/getting-holiday-spirit/,United Hebrew Holidays: Celebrating the Spirit of the Season,"Twinkling lights, joyful voices raised in song, and the aroma of traditional treats are some of the signs that the holidays have arrived at United Hebrew of New Rochelle.",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/12/4-4.png
https://unitedhebrewgeriatric.org/8-great-tech-gifts-seniors-list/,8 Great Holiday Gifts for the Seniors on Your List,"From health sensors and e-readers to GPS shoes, an array of gadgets, apps, and devices can add convenience, safety and fun to your loved one’s life.",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/12/Tech-gifts-for-seniors.jpg
https://unitedhebrewgeriatric.org/united-hebrew-named-list-best-nursing-homes-nation/,United Hebrew Named to List of ‘Best Nursing Homes’ in Nation,"For the sixth straight year, United Hebrew of New Rochelle has been named to the U.S. News & World Report list of ‘Best Nursing Homes.’",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/11/Best-Nursing-Home.jpg
https://unitedhebrewgeriatric.org/choose-short-term-rehab-facility-hospital-stay/,How to Choose a Short Term Rehabilitation Facility After a Hospital Stay,"Whether your hospital stay was unexpected, or occurred after a long-planned surgery, choosing a rehab facility can seem overwhelming.",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/11/UH-Rehab.jpg
https://unitedhebrewgeriatric.org/6-tips-managing-sandwich-generation-stress/,6 Tips for Managing Sandwich Generation Stress,For those in the sandwich generation—adults caring for children and their aging parents—the daily juggling act can be stressful. Here are some tips to help manage.,https://unitedhebrewgeriatric.org/wp-content/uploads/2016/10/Untitled-design.jpg
https://unitedhebrewgeriatric.org/exercise-day-keep-alzheimers-bay/,Exercise Each Day to Prevent Alzheimer’s and Dementia,"New research shows that exercise can help your brain grow, enhance cognitive function, and prevent Alzheimer’s and dementia. And we’re not even talking about long hours of grueling workouts!",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/03/Walking-Club.jpg
https://unitedhebrewgeriatric.org/seniors-students-benefit-exchange-culture-caring/,Seniors and Students Benefit from Exchange of Culture and Caring,"United Hebrew works with volunteers of all ages from all over Westchester County; recently, our skilled nursing facility received help from a group of volunteers from halfway around the world.",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/06/Volunteer-stock.jpg
https://unitedhebrewgeriatric.org/united-hebrew-awarded-five-star-rating-for-fifth-consecutive-year/,United Hebrew Awarded Five-Star Rating for Fifth Consecutive Year,"Our skilled nursing home and rehabilitation center has received five out of five stars for overall quality by the U.S. Centers for Medicare and Medicaid Services, and received additional national recognition for superior care.",https://unitedhebrewgeriatric.org/wp-content/uploads/2016/02/UH5-star.jpg
https://unitedhebrewgeriatric.org/willow-gardens-westchesters-newest-memory-care-residence/,Willow Gardens: Westchester’s Newest Memory Care Residence,Willow Gardens Memory Care is Westchester’s only nonprofit assisted living residence devoted exclusively to caring for those with Alzheimer’s and related dementias. We invite you to take a tour of our newest facility.,https://unitedhebrewgeriatric.org/wp-content/uploads/2016/04/WillowGardensBlog.jpg
